,place_id,type,lat,lng,name,type_id
6527,ChIJnTb8k8hP8DURDTd527HNShM,store,39.906531,116.267017,à÷ìÑéÄù¡,Sx1263
6528,ChIJNTBHs0qr8TURb9IVuwXES_c,restaurant,39.980235,116.419456,Dingsheng Laozao Chongqing Hot Pot,Rx2390
6529,ChIJnTFlzXGt8TURmf4SO6oe9rM,beauty_salon,39.888543,116.455572,ÕÞí­Ù£îò,Bs0184
6530,ChIJNTHU_7NW8DURg11BmMChPEI,restaurant,39.994041,116.307398,ß²ÊÇò¢óø?,
6531,ChIJNTIVU79P8DURYGm7PZwkhuY,restaurant,39.904612,116.259891,òÚÌÈùê??à¤Øü?,
6532,ChIJnTNrtotU8DUR99LtdcCbadE,restaurant,39.988276,116.375569,ÝÁÌÈã¼ú­ïã?ö©ûúñÐÊ«ËíßÖÝÂïÁ,Rx1595
6533,ChIJNTskLqpU8DURUXJRXpi2hyM,"store,lodging",39.965201,116.4142,øÖøÖ?îÜïÁ?,Sx0633
6534,ChIJnU1_5uj_8DURUocVPB9DwZs,beauty_salon,40.057777,116.40521,í©?ÓÑá©?ãó,Bs0120
6535,ChIJNU4frBur8TURVlEw9jAHMi8,store,39.9853613,116.4512658,Beijing Qianli Huihuang Car Electrical Appliance Business and Trade Center,Sx2377
6536,ChIJNUavAeJW8DURwuyRt0IxwVU,store,40.020493,116.277933,?ïÁ,
6537,ChIJnUHkRUpT8DURNdc4yaZbpUY,library,39.945608,116.4153594,ÚÅ?×µ????,
6538,ChIJnUIFVj1T8DUR987FQzaAv4E,restaurant,39.93788,116.3894,øÐí­?,Rx1707
6539,ChIJNUIZRT5R8DURcBIEx-er4ao,restaurant,39.9742023,116.2974831,Beijing Breakfast,Rx2574
6540,ChIJnURwZwVU8DURecqBmaCtts0,"store,restaurant,clothing_store",39.9938,116.3393,?ô¸?èâ,Sx2161
6541,ChIJnUsFTt6s8TUR2H3r9adt9wA,"store,clothing_store,shoe_store",39.9211202,116.4408231,VANS,Sx1085
6542,ChIJnUspDdRT8DUR5YIts0_RBmY,store,39.948998,116.330273,?ùêßÂïÁ,
6543,ChIJNUstsENR8DUR_c7l8GpaeLw,restaurant,39.9728053,116.3092828,Renmin University of China Northern District Dining Hall,
6544,ChIJnUVT0zOt8TURGMnuBgBb5cs,store,39.91031,116.424896,??øµ××ïÁ,Sx1779
6545,ChIJnUWFjwtU8DURYnHQ4GexlAI,"store,bakery",39.982221,116.3440777,Daoxiangcun,Sx1060
6546,ChIJnV1_Yz1U8DUROfaS58Y6Tbc,store,40.001049,116.338783,??ÑÑßÚÓÞ?ïÁ,Sx0217
6547,ChIJNV29HFur8TUR_jkGD8x3zww,restaurant,39.9661,116.43446,ô¹Ý¤??,Rx0589
6548,ChIJNV4u1ylT8DURvt780v5pmW8,store,39.9260122,116.4111223,ßæüÀ?ó¢,Sx2277
6549,ChIJNV79cktR8DURLzODo6wJHbE,"store,home_goods_store",39.987645,116.30569,Weiminghu Picture Agency,
6550,ChIJNVCjgDFS8DURn8tXTWDAuFM,restaurant,39.9418086,116.3463914,??ã¼ÞÌú­úÅóÉ?ÝÁÌÈÝÂÍëÞÉ,
6551,ChIJNVIqTcGy8TURKAAm1kjHjII,store,39.857747,116.437107,äºÍÔ?ø¸Þä,Sx2445
6552,ChIJNVj9OM1U8DUR718uzClkVkU,store,39.9894555,116.4184332,"Beijing Xingzhijie Auto Club Co.,Ltd.",
6553,ChIJnVMwlqKs8TUR0KZOm-G2DrI,store,39.948064,116.442037,?ùêÑÑ??,
6554,ChIJnw-LLB9O8DURm4dkf5PNMfY,"store,clothing_store",39.908831,116.303827,JEEP,Sx0225
6555,ChIJnw-LLB9O8DURwVAXATh7Tuw,"store,clothing_store",39.908831,116.303827,îèÞÍÒù,Sx0722
6556,ChIJnW5pp4lW8DURkSv98_ptXZw,store,40.0247724,116.3091123,Pingping Living Supermarket,Sx0869
6557,ChIJNw743zRX8DURs8iIgAZ71w4,restaurant,40.002671,116.257041,?ìÑ?õ½,Rx2016
6558,ChIJNw7DtWRS8DURbJRKlR3ERYs,restaurant,39.90845,116.3649,?ìÑÔ³?,Rx2736
6559,ChIJNwa5F5FU8DURPBJuMFptYa4,beauty_salon,39.982204,116.388298,ð£×Ì×ÌÚ¸??,Bs0330
6560,ChIJNWbMDvVT8DURzPQQsfR1Zrs,restaurant,39.978268,116.34599,ñþ?ïÒãÝÊ«,
6561,ChIJNwda6E5T8DURbWl0Ae6Vknk,beauty_salon,39.950854,116.411413,ãæ?Ò·Ú¸é»Ú¸?,Bs0277
6562,ChIJnwdXdGdU8DUR-UznAwcFkJ0,restaurant,39.993689,116.363538,?úÅÓÞãÝÓÑ,Rx1102
6563,ChIJnwEGYGVR8DUR84-nuLSdU6E,university,39.96034,116.313181,Beijing Institute of Technology Graduate Student General Association,Ux0287
6564,ChIJNwfh8DxS8DURN0o3BYHQGm4,store,39.927172,116.33923,????ïÁÛÝØ²íäïÁ,Sx0085
6565,ChIJnWFriqut8TURCGgz5KBGM4A,restaurant,39.9075639,116.4724412,Hongmao Dumplings,Rx1162
6566,ChIJNwFsaHhU8DURRaL26bb-h60,restaurant,39.97557,116.35631,?åÇñÐ?,Rx2285
6567,ChIJnWJJzfpT8DURJZJrkKmMQyE,store,39.9730673,116.3343882,"Beijing Liantong Longfu Automobile Sales & Service Co.,Ltd.",Sx0720
6568,ChIJnWmAkfqq8TURHFTSKIp_4R0,store,39.999724,116.456832,Lijuan Tobacco Franchise Store,Sx1948
6569,ChIJNWNNShmr8TURK4f5D0WC1_M,"store,home_goods_store",39.98831,116.447618,Jiamei Lighting,Sx2413
6570,ChIJnwnQIWdW8DURUfmC9B39LBs,university,40.034438,116.3040035,Sinobioway Group,Ux0230
6571,ChIJnwNz8WOr8TURz8jDzbFzLRc,restaurant,39.95883,116.449919,Ø«Õ¸?,Rx1906
6572,ChIJNwocirpP8DURWLjsqbM98WA,restaurant,39.896558,116.264767,ÝÁÌÈ××ÔðûßÊ©ñÐïÁÎ·×â,Rx0132
6573,ChIJNwOSu_ZU8DUR0MTsMpE-o70,store,39.997026,116.377017,ABCÙ£ù¡ï¹?Ü×?,
6574,ChIJNWtgAoFU8DURtpG_lDISY9g,restaurant,39.97557,116.37521,âÏãÝðÄïÃ,Rx1984
6575,ChIJnWvJOF0R8TURruIJg6Xc2ms,park,40.1724932,116.6914428,Shunyi Olympic Rowing-Canoeing Park,
6576,ChIJNX_KMrdS8DUR4n5b64Wv5AM,restaurant,39.902058,116.409706,è¬ô»?,Rx0033
6577,ChIJnx-EJf9T8DURny5fT5R5Xxw,university,39.98177,116.330086,University of Chinese Academy of Sciences,Ux0114
6578,ChIJnx-EJf9T8DURYajJlQCzjg0,university,39.981595,116.331186,ñé?Î¡?êÂÓÞ?ÛÆ?ñéãý,Ux0099
6579,ChIJnx2XvydS8DURCbHFYOzVqeA,restaurant,39.9354443,116.326524,Shanxi Pasta,Rx0232
6580,ChIJNX3f-hur8TURNPt2LCkcod4,"store,home_goods_store",39.9874002,116.4496238,Huangjia Lighting,Sx2400
6581,ChIJNx3Y8V9N8DURX9jbdY9YoS8,restaurant,39.8904774,116.3967416,ìíêÅÓÁñÐ?,
6582,ChIJNx9bNuBg8TURJj8k7G8ZWGE,beauty_salon,40.136099,117.105393,??Ú¸é»êÂ,Bs0193
6583,ChIJNxcI7D9S8DURhl4yaLEosg4,store,39.922972,116.347455,ÝÁÌÈã¼?ù¾îð?ú¼êóùÚ?ìòÍëÞÉ,Sx0600
6584,ChIJNxeL41FV8DUR60KDwOe1C6o,restaurant,40.03089,116.41248,ñì?ÖÕ??,Rx2257
6585,ChIJNXfxHQNU8DURlY1FpfDJ7eg,"restaurant,meal_takeaway",39.992288,116.327929,ÞÞ?á³ýÞ,
6586,ChIJNxFYX8xU8DURBjphH8CXlAo,travel_agency,39.986527,116.4175845,Train Ticket Office,Tg0014
6587,ChIJnXii04tU8DURmeyHV1XcrVU,store,39.9875729,116.3819225,ÝÁÌÈ?û³ú¼Ñ©??æ¶êóùÚÍëÞÉ,Sx2115
6588,ChIJnXiOWamt8TURqzUT7J7PzhA,restaurant,39.905782,116.471645,èÝù¡óÉ?,Rx2565
6589,ChIJNXjpUfhN8DURzH4NxiuuE6k,store,39.903995,116.334472,?äÌ?áó??,
6590,ChIJnXkt0uX98DUR_HhoyHtTsww,restaurant,40.126537,116.402247,Fuduoduo Dumpling Restaurant,
6591,ChIJNxm_Bmqr8TURtsB7B4e5kI0,restaurant,39.970809,116.443282,????ë¿ð¯ìéÝÂïÁ,
6592,ChIJnXm7hcFR8DUR9f7_wQGmSV4,store,39.929445,116.298996,Ê«Ê«õ±ã¼,Sx1994
6593,ChIJnxnnuDdR8DURyjr2gOVFfBw,store,39.983141,116.299696,7-11øµ××ïÁ,Sx0093
6594,ChIJNxouqZpT8DUR1ACosrf6MrM,store,39.966284,116.360707,øµ××õ±ã¼,
6595,ChIJnXuby5BW8DURMOKKTmmOsi8,store,40.012405,116.311347,õ±ã¼?õ±ã¼-?õð?ïÁ,Sx0027
6596,ChIJNXYRbf9W8DURYxMdsv9SaoY,museum,40.032755,116.281517,Xishan Art Gallery,
6597,ChIJNxzxzl-s8TURq9h17E5ThCA,university,39.929858,116.469054,âÏÔ´?Î¡ÓÞ?????êÂ,Ux0299
6598,ChIJNy2BKyFV8DURVJIJVc4DZq8,restaurant,40.007278,116.401476,?Ï¢ÜØ?íä,Rx2654
6599,ChIJNy6N00Fa8DURlSCd4EgxkjM,restaurant,39.992016,116.206429,Zanjia Dining Hall,Rx1267
6600,ChIJny6XdSFN8DURAK6x-06OFi0,restaurant,39.855774,116.398803,Kung Fu Kids,Rx1191
6601,ChIJnY856rdM8DUR3tgXK_iqtYw,store,39.829355,116.408928,ÝÁÌÈã¼à´éÒ?à´ðç??ù¡??Ý»,Sx1131
6602,ChIJnY98TKFU8DURXadbTsMrZM8,"store,shoe_store,clothing_store",39.970235,116.401479,MAYBELLINE,Sx2199
6603,ChIJNy9aSOtR8DURxzCwAlmV7i0,university,39.931655,116.305915,âÏÔ´?ÛõÓÞ?ëå??êÂ,
6604,ChIJnya7f01a8DUR-0wj80yN7dI,tourist_attraction,39.990103,116.186035,Qiyue Cliff,Ta0017
6605,ChIJnYBO0yqr8TURHe2oxr74GNo,"store,clothing_store",39.998166,116.419413,Haifeicui Lin Health Function Underwear,Sx1669
6606,ChIJnYBXYqNU8DUR5_E_DAPiRew,store,39.974236,116.401545,Yijia Kangwutang Food,
6607,ChIJNyCIxahU8DURsexYXrywac8,lodging,39.967016,116.409039,Sheraton Hotel,Lx0136
6608,ChIJNyczWqxW8DUR6Y5lgVsny8U,restaurant,39.989664,116.317006,ø¢úÅ÷è,
6609,ChIJnYGdp0pS8DUR23bH_4jIDfc,restaurant,39.940131,116.348731,Tianguanchi Restaurant,Rx0380
6610,ChIJnYGdp0pS8DUR6A3-sZaIA-4,store,39.940173,116.348769,Siji Yuan Coffee Shop,Sx0455
6611,ChIJnYGdp0pS8DURQGCdFkrXdPs,restaurant,39.9379607,116.3415232,Óì??ïÁô¸Î¯ãÇóÉ?,Rx0138
6612,ChIJNyIE0dX_8DURIdZz4sZzOR4,transit_station,40.072952,116.416962,Ø¡â©?ÝÁÖØÝÁÏ¢,Tx0117
6613,ChIJNYLkyKpU8DURSgZU0bxk5Xs,store,39.96347,116.418812,GIANT,Sx1677
6614,ChIJNYp4fvJR8DUR8fdpJUJUDjk,store,39.927785,116.313501,ßÏßÏÙ£æÓÙ£ñÐ,Sx0998
6615,ChIJnYPkLo1S8DURd448eCw_bdA,restaurant,39.9223717,116.3816211,ãá?ã¼?ÌÈ???óÉ?,Rx2010
6616,ChIJnYpMQbRR8DURbrmbVWAL-mc,restaurant,39.9412647,116.2818288,Jin B2008,Rx2765
6617,ChIJnyQVy6aq8TURp2FtbqTX-kY,lodging,40.030661,116.436702,Zikui Hotel,
6618,ChIJNYSlCi9Q8DURChIr0ljzV_g,lodging,39.929501,116.267422,Ý£äÌÕé?,Lx0189
6619,ChIJnYT5SP6q8TURgMGzXvOi5Ag,transit_station,39.990887,116.463058,ÑõûÉÑõÖØ,Tx0060
6620,ChIJnYX1JcpT8DUR1KnmT3hgNa8,store,39.945893,116.346347,ÎÛÓìÓÑÝÁù»??ïÁ,Sx0445
6621,ChIJnyXChLhN8DURDW1uePgHY2k,transit_station,39.87664,116.349045,ÛÜ?Û©?Ñõ,
6622,ChIJNYyKkjtT8DURVEr5HFtj2x0,bar,39.93938,116.39626,â³?,Qx0043
6623,ChIJNz_-q75N8DURt42x-zFaoEs,restaurant,39.8763818,116.3445804,Ê©Ò´?ØüøÐà¤?Û®,Rx1945
6624,ChIJnZ_ySiyr8TURUT7lpecOv2Q,hair_care,39.992091,116.423851,Shenmei Professional Hairdressing,Hc0063
6625,ChIJNZAB1tgZ8DURKHmYmWlWX-4,lodging,39.682744,115.9769,Beijing Mapaoquan Business Clubhouse,
6626,ChIJNzAxTZBT8DURBOlhgDHrggU,beauty_salon,39.965793,116.357445,í¹??Ú¸é»Ú¸?,Bs0188
6627,ChIJNZCitqtW8DURy_ljKopn_a8,restaurant,39.9854,116.31562,úÅÕ¸á³?,Rx0633
6628,ChIJnZDTHeqs8TURt0JhrJVF2SQ,bar,39.932119,116.444109,Rui Star,Qx0067
6629,ChIJNzdXwIRT8DURD87D3QmAwaQ,beauty_salon,39.9668,116.364647,?æ¶Ú¸?ÞÞ?,Bs0216
6630,ChIJnzg_VvBT8DURIcmwoGZvRnE,beauty_salon,39.97426,116.339224,??Ú¸é»??ßæüÀ?,Bs0161
6631,ChIJNZH4w0FR8DURBUtDt9IL52o,restaurant,39.971473,116.30539,ÝÁÌÈýÛ??öáóÉ?,
6632,ChIJNZH4w0FR8DURVeYxXAltzJ0,restaurant,39.971473,116.30539,ÝÁÌÈàüÓÐÙþùÕóÉ?êóùÚÍëÞÉ,Rx0866
6633,ChIJNZH4w0FR8DURykhr69aVFUM,restaurant,39.971473,116.30539,ÝÁÌÈÑõ???ãÝÜ×?ñéãý,Rx0879
6634,ChIJnzIbdnCT8DURuFMBBjq5foQ,transit_station,40.358776,116.004082,ø¢??,Tx0189
6635,ChIJNzIlwztU8DURHdSDfk3QuZI,store,40.006181,116.341864,ÝÁÌÈ?Û°?ìéßæñé?Üð?Î¡ÐüêóùÚ?ìòÍëÞÉ,Sx2183
6636,ChIJnziZz_ZS8DURgiNhHgPYC4w,restaurant,39.921187,116.377412,??ñ®îÜóø,Rx2249
6637,ChIJNZJJ_i-r8TURFJyZtGOmzqI,transit_station,39.98764,116.430984,ëÀû´ÑõÖØ,Tx0249
6638,ChIJnzkodZZP8DURNp1EwaQk1W8,restaurant,39.901823,116.252571,ô¸í­ÜØß£àòñÐÊ«,Rx0750
6639,ChIJnZLKY8Ws8TURuz-8SXJuyjo,restaurant,39.9319083,116.4313676,Kuke Food,Rx0914
6640,ChIJnZOOxVBN8DURPSVEEHmi0-w,park,39.882293,116.40955,Chinese Rose Garden,Kx0027
6641,ChIJNzQjanit8TUR868czKtf0ZM,beauty_salon,39.882211,116.465231,á³?Ú¸é»Ú¸?,Bs0151
6642,ChIJnzqoFpFN8DURHs4qYMvVDS8,restaurant,39.887793,116.356311,?Üèí²?ñÐ?,Rx2213
6643,ChIJNZrVq1VT8DURdZH4qw4DgL8,restaurant,39.96061,116.41624,?è¬?óø?,Rx1219
6644,ChIJnztzbPFN8DURSb_1jAxlXQQ,hair_care,39.89801,116.341452,Jiaren Nail Art Meijie,
6645,ChIJnzvimYpW8DUR8LXo2gLYPZ8,park,40.0275027,116.30391,Shucun Country Park,
6646,ChIJnzVRIvtT8DURtLPHdw2cdRI,restaurant,39.974459,116.33327,Ê¢öÚóÉ?,Rx0632
6647,ChIJnzVulFSk8TUR4mKPpNGoV0w,"store,home_goods_store",39.868996,116.657126,Xinzhe Building Materials £¨North Gate£©,
6648,ChIJnZvW8h1T8DURf3RAZT4uZq8,tourist_attraction,39.9317222,116.3881509,Xitian Fanjing,Ta0089
6649,ChIJNzwaVyVO8DURN5GqRKtJk2M,travel_agency,39.907801,116.289767,ÝÁÌÈá¦?âýÎÃÕéú¼ÞäêóùÚÍëÞÉ,
6650,ChIJNZwYjPdV8DURdGL29QlyrxM,transit_station,40.057079,116.337212,?â³ÖØÝÁÏ¢,
6651,ChIJnzxeX-xT8DURcu_pM21zY9I,restaurant,39.967021,116.345591,?ð£ãÝñÐ?,Rx2707
6652,ChIJNZyrbllS8DUR16uDp1bIufA,"store,furniture_store,home_goods_store",39.9235075,116.3673458,Tengyi Salesroom,Sx0313
6653,ChIJNZYtaWBR8DURD7hXetdllyA,"store,clothing_store",39.965414,116.322956,Ú¸òÐ??éÔïÁ,Sx0177
6654,ChIJO_2nZ3VF8DURakxjK919eHA,restaurant,39.89873,116.20845,ìíêÅÓÁÊ«ßÈóø,Rx0194
6655,ChIJO_5XHABU8DUR0nLu8QvofUY,lodging,39.985683,116.3251735,7Days Inn BeiJing FengTai Science Park Subway Station,Lx0444
6656,ChIJO_9hh_xT8DURfmX0lA-HZyU,restaurant,39.976488,116.330364,Ô«õ®ê¨Ú¸Ú«á³?,Rx0992
6657,ChIJo_B_Zm2t8TURyF3rrG3D7d0,lodging,39.894449,116.454241,ß²?××Õé?,
6658,ChIJo_G5HctW8DURhw1waeIZ3PM,restaurant,39.99308,116.29824,ûúÖØãê??è©,Rx2350
6659,ChIJO_Jd-dxN8DUR9G13kROgWqQ,store,39.884162,116.334141,?ëÀóôøù÷áñ¼ó×,Sx1217
6660,ChIJo_nwXmNS8DURnCQhqV2WxkI,store,39.908824,116.366508,îï?ÙþÎý,
6661,ChIJO_t4e4dU8DURCY56013RDaI,store,39.979675,116.374519,ü¢ÍÛ?ñ«ãÝöáóÉøµ××8ïÁ,Sx1401
6662,ChIJO_v2aaz48DUR4ig1vLh7Df0,beauty_salon,40.068453,116.320899,ÝÁÌÈÚÏ?Ú¸÷åßÂ?ñéãý,Bs0227
6663,ChIJO_ZTtxxN8DURhW1ZagpiFrU,restaurant,39.857546,116.383942,ãÝõÌà»ñÐ?,Rx0833
6664,ChIJo-4-pX5S8DURSoU7YsnaGyA,lodging,39.902589,116.3670828,Beijing Chengjin Hotel,
6665,ChIJO-8K-stW8DURKCeHv0e1fdw,shopping_mall,39.996263,116.295876,ô¸à÷??ßÂàò,Sm0043
6666,ChIJO-8ook1R8DURCC6MkDzL9GM,"store,home_goods_store",39.985556,116.311514,boseëå?ñé?õ½ïÁ,Sx1162
6667,ChIJo-d40RhS8DURzm0xxp4NLUs,store,39.924029,116.331246,ÌÈê¾??,Sx0995
6668,ChIJo-Ie3BtO8DURGlH5T3v8N1k,store,39.906339,116.307615,CEFIRO,Sx0317
6669,ChIJO-VVDTBN8DUR7mjDegz4skY,restaurant,39.86043,116.40832,ñéà÷ô¸?Ê£ìíñÐïÁà¤óÉ?,Rx1390
6670,ChIJO-wpS0yq8TURGhN7H32sRio,lodging,39.988468,116.481375,Quality Hotel £¨North Gate£©,
6671,ChIJO-X5ihxN8DURF3_PRRu47Jo,transit_station,39.858646,116.386787,åÇ?ÝÁ,Tx0067
6672,ChIJO-xIEl6s8TURMDluwsQaCk8,restaurant,39.929017,116.471615,Xi'an Chinese Hamburger with Cured Meat,
6673,ChIJo0_uulJV8DUROnE8Up_-034,restaurant,40.029827,116.418527,Ø«Õ¸õ¹?öáóÉ??,Rx2259
6674,ChIJO0-5l8pT8DURWyJMHglfiZA,store,39.942423,116.347703,Jiurentang,Sx0283
6675,ChIJO01GHEJR8DURsCc_SbcZ9No,store,39.970908,116.30747,ÓÞÑÑÍö?÷å???ïÁ,Sx0750
6676,ChIJo05AMe1Q8DUR0WZHAtXAyxQ,restaurant,39.9720156,116.2543336,á³ö¤???,Rx2103
6677,ChIJo05AMe1Q8DURS6eJVpXaKLw,restaurant,39.9724956,116.2564581,óãÕóú­???,
6678,ChIJO0AApphQ8DURGDJ7cUDoJLk,park,39.9874651,116.23969,Yuanwaiyuan Miaoyun Temple Park,
6679,ChIJo0ANgW-s8TUR8LMrBE8H_sk,store,39.935636,116.47867,ðÈ?Íë?Úª?Î·×âñéãýÑ©ÛÕ??Ý»,Sx1780
6680,ChIJO0BIxM1W8DUR-ttzODiRAcQ,"store,clothing_store",39.9971,116.291507,City Beauty Wind,
6681,ChIJo0fG_5dS8DURAMj81QTVKvU,store,39.900769,116.395706,Beijing Hub Of Tour Dispatch Tian An Men Dispatching Center Ticket Office,Sx2076
6682,ChIJO0gT2Uj_8DURzDLts1RyFMw,restaurant,40.074454,116.334074,Wangpo Prawn,
6683,ChIJO0h_gXZU8DURWUYGWPVnRqk,store,39.980426,116.354653,ñé??àø,Sx1529
6684,ChIJO0hKyhxN8DURxQtANpHz-eI,restaurant,39.858997,116.384245,ÌÈàòéÚë¿Øü,Rx1323
6685,ChIJO0iW-YSs8TURdvdRc154lPU,restaurant,39.9459707,116.4542604,Alsafa,
6686,ChIJO0lHry1X8DURFvROfx-NA-c,lodging,40.0016911,116.2681161,Haidian Yiyan United Sanatorium,Lx0545
6687,ChIJO0mdg3xT8DURyiHiYVKNKiQ,"bakery,store",39.966652,116.381574,Walking Dinner,
6688,ChIJo0PEqG6t8TURdNLmI_VlCV4,lodging,39.892063,116.44951,Manxin Beijing Guangqumen Hotel,Lx0248
6689,ChIJo0tbF3tR8DURlevBZXJm9Tk,"restaurant,travel_agency",39.956782,116.316871,ùûñéÕéêàÍëõ½ïÁ,Rx2819
6690,ChIJo0yDBTxU8DURc_TgvpVll5k,stadium,40.004342,116.341964,?Ï¹?,St0020
6691,ChIJO15DdXJU8DURyp4Q7CjPRRE,store,39.9877058,116.3530378,Beijing Ssangyong United Car Display Center,Sx1764
6692,ChIJO15RYHVT8DUR84aqoTHNcVI,"store,clothing_store",39.955613,116.372327,??Û®,Sx2476
6693,ChIJO16DR7NU8DURHxNLk_lUMUc,beauty_salon,39.975352,116.418489,?Ðôû¡ßÚ??ñéãý,Bs0257
6694,ChIJo1a2RmxM8DURSVk9vZDOtGY,restaurant,39.837719,116.352699,Netherlands Folk Custom Garden,Rx1498
6695,ChIJo1bKZzxS8DURKUHvCsrKXUc,store,39.927495,116.340359,ÝÁÌÈò¢Ï¹õ½??ãÝù¡ñéãý,Sx0086
6696,ChIJO1bO3xRR8DURpTQgCuXjx6I,restaurant,39.969417,116.299908,Lanzhou beef noodles,
6697,ChIJo1eZdlKq8TURfOmtq0r2zXE,hair_care,39.9890743,116.4781622,Bali Impression Health Preservation Chamber,Hc0092
6698,ChIJo1OQUwBU8DURna5vSQWgyiY,store,39.9865677,116.3273295,Honghua Store,Sx0744
6699,ChIJo1QMBvm08TUR2QvJvjPPlmo,store,39.7663634,116.4629885,Guiputang Drug Store,Sx2480
6700,ChIJo1vrsMpN8DURgqU-sl5UTrA,store,39.865138,116.347504,Beijing Fengtai Jingcheng Car Repair Station,
6701,ChIJo1WUesM18DURcj0kSjCElg8,store,39.727845,116.33907,VANCL,Sx1326
6702,ChIJo1xd_Sit8TURS4X1NX9oS4M,restaurant,39.918537,116.428283,?ÑÃÒþê½,
6703,ChIJO2-M-DxU8DURaNFb0PUcoY8,store,40.003378,116.339626,?ãáí»ú¼?,Sx0359
6704,ChIJO2A7q5pT8DURzQLmLI1yZig,store,39.9668465,116.3606079,Wangyu Youyue,Sx1256
6705,ChIJo2CSQ3FW8DURCXPdOBEgi04,restaurant,40.038537,116.317881,Chengyufu,Rx1025
6706,ChIJo2e6sfBT8DURLbwAFTgwzPk,store,39.976709,116.337614,?ü£ïÁ,Sx0268
6707,ChIJo2f5xgKt8TURFHP2xTWgFRQ,restaurant,39.913367,116.455739,Ú¶ñ¶?÷çá³ýÞ,
6708,ChIJo2FebV6s8TURQDmhk0yARSc,restaurant,39.9287007,116.472095,Kyoto Piaoxiang Donkey Meat Huoshao,Rx2426
6709,ChIJo2FebV6s8TURXjpibZcGoG4,restaurant,39.9287007,116.472095,Kyoto Piaoxiang Donkey Meat Huoshao,Rx2733
6710,ChIJo2MGoT9S8DURrxEdMoAavgA,restaurant,39.924391,116.34688,çµ??óÉ?,
6711,ChIJO36J28hU8DURtswOHjDq1l8,restaurant,39.987263,116.410053,â³Ú¸ñú?Ú¸ãÝè©,
6712,ChIJO3ATQ2lR8DURl30DFJ6qCRo,beauty_salon,39.966135,116.308089,ÝÁÌÈÓþ??Ú¸é»Ú¸???Î·×âêóùÚ?ìòÍëÞÉð¯ß²Ú¸é»Ú¸?ÝÂïÁ,Bs0173
6713,ChIJO3bO38YK8TUR05xxEdSad80,restaurant,39.971057,116.780528,Haoshiyi Dongbei Food,Rx1014
6714,ChIJo3dKaqqt8TUR4mW-AI5OVTc,restaurant,39.90839,116.467903,Ö¼?á³?,Rx2441
6715,ChIJo3DTUJOs8TURtgFkAbKwiHQ,restaurant,39.935945,116.449274,Sizzler,Rx2131
6716,ChIJO3F1B_tT8DURjcEeVU3GrMY,restaurant,39.97572,116.33325,ö¨?Ê«ßÈóøÛÉ?,Rx0994
6717,ChIJo3ggxWJS8DURaGvmMqgo9iQ,bar,39.907691,116.37004,???ñÐ?,Qx0029
6718,ChIJO3KjsTVN8DURU1VxpwGh6g4,restaurant,39.865176,116.415373,Qingfeng Stuffed Bun House,Rx1324
6719,ChIJO3OFLuZE8DURokSyKrT0t-U,restaurant,39.923704,116.1718862,Yoshinoya,
6720,ChIJO3sxsGaq8TUR7cXMb6Ci_Fg,transit_station,40.010334,116.473076,ØÐÌÈÎ¡Ðü???,Tx0240
6721,ChIJo3TxocpW8DURs373RM_wvVU,restaurant,39.991968,116.300992,ß²?óÉ?,Rx1050
6722,ChIJo3UON2Gs8TURcBX2_NytoyU,restaurant,39.933348,116.471877,ÓìÝ³ÎåÐºÕô??Ý»,
6723,ChIJO3UtiL2t8TUR8yHWJQLiloI,hair_care,39.889113,116.482259,Beijing Jichumei Kangshuailao Center,Hc0098
6724,ChIJo3yAxB408DURWxX3TCLlm08,restaurant,39.692766,116.329751,Gushi Ekuai Home Cooking,
6725,ChIJo40MgGSs8TURBNkINb2_KOo,restaurant,39.936969,116.472582,ñÓç¯ÞçÛ®á³?,Rx2653
6726,ChIJo4dotzdS8DURcY7f15qzcKY,"store,bakery",39.933607,116.346842,åÙýì?ãÝù¡ñéãý,Sx0548
6727,ChIJo4FAYzhM8DURrzWPRU52y9o,"store,home_goods_store",39.852672,116.347741,Beijing Ancient Culture Square,Sx1127
6728,ChIJo4nEM7RW8DURFYLHd-rFDGo,store,39.993934,116.304591,Newsstand,Sx1545
6729,ChIJO4puFMv48DURapmFxcDNDy8,transit_station,40.084324,116.321915,?äº?ÝÁ,Tx0267
6730,ChIJO4XdN3FF8DURe6a3pihERbA,beauty_salon,39.902192,116.214252,ÎÊîò??Ú¸é»Ú¸?ñéãý,Bs0206
6731,ChIJO4xhpqJS8DUR7KeAZADErGA,restaurant,39.899842,116.396079,ßïÜ¡?ÝÁÌÈ??,Rx2434
6732,ChIJO4zraGKr8TURv5XNBS_g0Rk,restaurant,39.95519,116.451,ïñóôãÝ?,Rx1767
6733,ChIJo51gR3Ot8TUR1BSgBnPPix4,"restaurant,meal_takeaway",39.8922246,116.4551239,Ý£Õô?â©?,Rx1320
6734,ChIJo56kDaOy8TUR24dSWKYAPjY,restaurant,39.872866,116.438792,??éÒ?ë¿,Rx1346
6735,ChIJO5hkeMVV8DUR3IPFvmOVw4M,restaurant,40.029729,116.339651,ß²ÜØô¹óø?,Rx0751
6736,ChIJo5jlYd9g8TURkyixszrluuw,transit_station,40.136711,117.098839,ÑÑú­á³?,
6737,ChIJo5NQ19VP8DUR9M7D_W02hBI,restaurant,39.91937,116.27213,à¤??Øüõ½,Rx1552
